datetime,07BE001,07DD001,07DA001,07DA018,07DA040,07DA033,07CE013,07CE002,07CE007,07CD005,07CD001,07DB002,07DB003,07DA038,07DA039,07DA032,07DA041,07DC001,07DC003,07CE008,07CD004,07CD008,07CD009,07CB002,07DA027,07CE005,07DA026,07DA030,07DB006,07DB001,07DC004,07DA035,07DA029,07DA028,07DA008,07DA034,07CE003,07DA007,07DA042,07DA044,07DA006,07CE010,07DA037,07DA045,07CE001,07DA024,07DA023,07DA025
2024-01-01 12:00:00,0.31615893384693444,0.21839551109284028,0.21525752101468115,0.010928572155535287,0.37556820159608667,0.18307143981967658,0.018760870959933788,0.005561728806545371,0.013873642178900235,0.23670086645099336,0.13845204534701447,0.010576923825563233,0.055517244522042306,0.3090625181794167,0.20673914122111767,0.19155883356271416,0.3368250206112862,0.3659627841825181,0.3806111296017965,0.035397729899903634,0.04180208624651033,0.02991666893164333,0.22062097934465255,0.005618421434375843,0.566437527537346,0.0,0.199633344511191,0.48015627264976507,0.02377174046916377,0.02316566396796384,0.34157694532321065,0.38241668542226154,0.4696617880288293,0.48600002328554803,0.3179758228361607,0.5945357382297517,0.002111111250188667,0.011472223016123002,0.3528500199317932,0.2233518643511666,0.20117743060954155,0.0,0.15895834316809968,0.14642308566432732,0.043250003208716664,0.48015627264976507,0.34562502354383484,0.17775001004338248
2024-01-02 12:00:00,0.23293352514706753,0.23662314835947734,0.22961175292450534,0.1373571487409727,0.16750001162290562,0.12367857460464772,0.16388044473917593,0.10134259832126119,0.16079484570123576,0.48764532363503915,0.34504138454973554,0.08292308005575963,0.08851724591684244,0.18118750676512727,0.20517392553713004,0.2004706003502303,0.1384500078856945,0.5780452428821553,0.588827810022566,0.33535229143771267,0.2433333471417427,0.2212500125169755,0.26875807705425436,0.040763160507929844,0.1926875077188015,0.08799107638852925,0.16581667313973106,0.16503125708550215,0.055452901201889636,0.06890060531020352,0.15055769853867013,0.16754167340695858,0.15507353579296781,0.15795000642538068,0.16195161953087772,0.17871429558311186,0.165750006834666,0.137333339287175,0.204475013911724,0.19157408481394794,0.18704033258461175,0.0431250028312206,0.193916675945123,0.16432693027533024,0.37033335367838544,0.16503125708550215,0.13622500523924827,0.2166500136256217
2024-01-03 12:00:00,0.05494594957780192,0.049527426134235546,0.05422747146525515,0.02392857308898657,0.0013636364178223636,0.013071429383541859,0.025934784551677737,0.04780247264806148,0.027391306316965992,0.06411325202809053,0.0480635523666545,0.028211540506722806,0.010793104029164207,0.0,0.013597827040306803,0.014960785359874587,0.0015000000596046,0.02519681033222593,0.025811112982531338,0.009386364243586,0.020666668075136917,0.0317500022550425,0.00785483909590584,0.04060526618635968,0.0,0.058875004261998286,0.0015000000596046,0.0,0.022456523273950087,0.024301206524741967,0.0017307692995437692,0.0,0.000441176488119,0.0005000000198682,0.001967742017680581,0.0010714286140032856,0.01711111215667611,0.023722223834031223,0.0030500001274049006,0.0011111111552626668,0.0012096774674230644,0.0786000058054924,0.0076666671472291675,0.014115385496272538,0.015291667698572167,0.0,0.0007500000298023,0.0067500002682207
2024-01-04 12:00:00,0.06867676022185666,1.1812721560054575,0.7792610744263344,3.7068216119493758,3.918772892518477,3.684464454650879,0.9403913526431374,0.5248148411880305,0.9742595600369184,3.4429862804901905,2.364723738792131,3.881000207020686,3.667103619411074,3.8195626735687256,3.9119023810262266,3.899152162028294,3.831900191307068,3.9743565752151166,3.910322406556871,1.8636819232593884,2.0725105156501136,1.336416741212209,3.480113083316434,0.48403950113999233,4.0960001945495605,0.3051785869257789,3.797950188318888,4.0912502110004425,3.4073552342428677,3.4919128202530274,4.263365672184871,3.982250193754832,4.192117859335506,4.215733528137207,3.996459868646437,4.242464406149728,0.5925000343057847,3.710444609324137,3.992125153541565,3.50599092024344,3.527984050012404,0.2685500159859656,3.8706669012705484,3.795615581365732,1.9156459371248882,4.0912502110004425,4.253400278091431,3.775425171852112
2024-01-05 12:00:00,0.8534377433948621,1.3785694876997667,1.2417446186404577,2.3460358551570346,2.3158637393604624,2.254482235227312,2.077347931654557,1.948601946418668,1.986858113952305,1.677095169185573,1.8163996700474399,2.3501539413745585,2.3795905935353248,2.386093854904175,2.331948477288951,2.325924125372195,2.298350119590759,2.096258072142905,2.0206028699874876,2.092017162929882,2.151974081993103,2.0891876220703125,2.0743388206728044,1.9029343002720882,2.3059688806533813,1.9024465126650674,2.4053001085917156,2.3722501397132874,2.2849529929783032,2.293510638087629,2.3507404877589297,2.3902188738187156,2.336389836143045,2.334341796239217,2.361919472294469,2.261589424950736,2.0527362293667264,2.3447779019673667,2.3460376024246217,2.223412142859565,2.2441573681369906,1.7959625840187072,2.3536667823791504,2.296153948857234,2.1521355311075845,2.3722501397132874,2.371600103378296,2.330412578582764
2024-01-06 12:00:00,0.3613983968046267,0.33494277492252844,0.3438717216860839,0.10296428948640843,0.08981818604198365,0.061071432594741994,0.20400001108646384,0.17406173758668658,0.17613859575889676,0.602177379732458,0.4137206435811034,0.18267308404812452,0.293206914231695,0.20118750631809248,0.11252717868141504,0.1090490242429808,0.06945000477135171,0.3950106568951556,0.463333355387052,0.130568187345158,0.1921562602122624,0.2212916786472002,0.4306855023868622,0.18271053778497792,0.2298125103116035,0.1790089367755822,0.15791667252779013,0.19740625843405724,0.38711233836585196,0.34281628165977546,0.16815385508995803,0.18720834081371626,0.19545589212109057,0.20828334391117095,0.17116936272190464,0.2523214455161774,0.13563889761765788,0.102972226838271,0.0984250038862228,0.2324074186660624,0.21779839718534091,0.1952750101685525,0.066125004241864,0.06750000382845214,0.15385417267680168,0.19740625843405724,0.143075004965067,0.1678250081837177
2024-01-07 12:00:00,2.6445720184171524,2.249724814313225,2.4741533977544288,1.9869286503110613,0.15813637050715362,0.41414287260600485,2.9349566853564717,4.364111335189254,4.3550165107716685,0.32332052924057353,2.1029593329027976,1.4472500681877136,1.3667586836321601,0.8163750469684601,0.65916307626859,0.6696274844454784,0.2182500123977662,0.19244150072336197,0.21226667894257437,3.2462728782133623,3.092770973841349,3.1025834480921426,0.6192097096673904,2.4803685389066996,0.5741250291466715,6.5621432065963745,0.979633378982544,0.6199375353753568,2.2096667808035146,2.0287892610193734,0.2964230947769605,0.7286667103568713,0.43897061225245987,0.43390002350012474,0.7046290698551363,0.3749285957642966,4.016389052073161,1.9879445367389255,0.15645000636577597,1.0178148636111506,1.067129083218113,6.740650367736817,0.3865833580493927,0.49176925879258376,3.3028751810391745,0.6199375353753568,0.3289000198245049,0.7851000428199768
2024-01-08 12:00:00,0.08336054559595683,0.4780790978359283,0.3552753095624136,1.2785000801086426,1.3836818716742776,1.6959286417279924,1.1593478918075562,0.7353210243178002,0.8180353646369084,0.6431816549510019,0.7212182598934471,1.4586731470548189,1.6076380055526207,1.1768750548362732,1.6634892173435376,1.6537353782092823,1.6319000720977783,1.0044787767085623,0.918388941552904,1.3393409739841113,1.292270893851916,1.2855834166208904,1.0169516628788364,0.715947394308291,1.1673750281333923,0.5359285942145757,1.2278333902359009,1.2321875542402267,1.4925580491190371,1.4917410411030414,1.2248077484277575,1.2200833956400554,1.222088287858402,1.1861667156219482,1.2369516703390306,1.1138571841376168,1.0044444931877985,1.2834445238113403,1.3413000524044036,1.1207037457713374,1.1294193998459847,0.4509000241756443,1.7840000788370765,1.690192387654231,1.3409167329470317,1.2321875542402267,1.2711000561714172,1.7539000868797303
2024-01-09 12:00:00,1.1344235693764042,0.7956292988639225,0.8631284909835628,0.34117858750479574,0.20079546218568636,0.35096430778503424,0.580184808243876,0.7454722619351045,0.5664850839454195,0.5838910520840914,0.5749946320943123,0.3619615573149461,0.27084483977021845,0.5606875270605085,0.3623804505104604,0.36933825208860294,0.2720000132918358,0.484747366860826,0.5956778128941854,0.3138636513189836,0.361302100121975,0.43045835196971893,0.7032500322787992,0.81373688264897,0.5378750190138816,0.9036696957690376,0.4844500223795573,0.4868437722325324,0.3152427686297375,0.3354247154959713,0.3092884753759089,0.4997083569566408,0.4142353113959815,0.43260001838207235,0.4409032464027404,0.4866428800991602,0.488250023788876,0.34080557359589475,0.1972250059247018,0.5291018784046173,0.5135000261568254,0.9983250677585603,0.43233335514863347,0.4011346376859226,0.32777084658543276,0.4868437722325324,0.2830500110983847,0.356275010108948
2024-01-10 12:00:00,4.206264256915531,2.3116228481431325,2.641974989192333,0.15371429068701614,0.12554546377875564,0.11392857347215928,0.2093043599439704,0.3193919912532524,0.22027990191608016,0.03946688301606566,0.11992086951645443,0.17121154671678168,0.19666380306770062,0.0896250046789645,0.12432065751889483,0.12343137784331457,0.1201750062406061,0.0805824498071316,0.06441111432181461,0.17373864386569368,0.1949791765461365,0.19766667733589802,0.05400806785591171,0.44994739011714335,0.10393750108778499,0.2995803707412311,0.09158333639303846,0.106375001370907,0.2182753733966661,0.2052680827587483,0.10534615413500738,0.10016666911542425,0.10569117700352412,0.10555000106493652,0.0989516149124793,0.10464286059141172,0.18138889802826774,0.15433333814144146,0.127025010436773,0.07487037405371659,0.07738710014570142,0.3715250149369238,0.1163750030100345,0.11330769554926799,0.19706250975529352,0.106375001370907,0.106799998879433,0.1305250033736231
