datetime,07BE001,07DD001,07DA001,07DA018,07DA040,07DA033,07CE013,07CE002,07CE007,07CD005,07CD001,07DB002,07DB003,07DA038,07DA039,07DA032,07DA041,07DC001,07DC003,07CE008,07CD004,07CD008,07CD009,07CB002,07DA027,07CE005,07DA026,07DA030,07DB006,07DB001,07DC004,07DA035,07DA029,07DA028,07DA008,07DA034,07CE003,07DA007,07DA042,07DA044,07DA006,07CE010,07DA037,07DA045,07CE001,07DA024,07DA023,07DA025
2023-01-01 12:00:00,0.17339541385856433,0.21689085192562807,0.20218888851363148,0.21903572763715456,0.22300000962885938,0.2964643027101241,0.18742392114971,0.15462037617409674,0.15002582149337168,0.41853741422677654,0.2999544509594961,0.3079615533351898,0.3482069167597541,0.22606251016259177,0.3860326283003972,0.3742157060141656,0.29715001136064517,0.3830112526925762,0.42163890832000306,0.17530682615258475,0.21536459401249886,0.23395834614833186,0.2976613054352421,0.1905131661578229,0.29081251099705674,0.11309821690831877,0.22735000948111214,0.296562511473894,0.3142427717861922,0.31134037924818236,0.3008750136941671,0.26987501109639794,0.3127794239450903,0.314800011118253,0.270346785745313,0.3335000106266565,0.12380555603239289,0.21952779094378133,0.21325001046061498,0.20922116362131551,0.206116675833861,0.1118250004947187,0.3757500151793162,0.31986540326705326,0.189791675657034,0.296562511473894,0.2894062642008066,0.4356500267982482
2023-01-02 12:00:00,0.027965406981875787,0.03470953355649442,0.038385419024944356,0.0,0.0013636364178223636,0.0,0.04250000320051009,0.04244444760735384,0.03413858944448929,0.09707692900720312,0.06917506434711264,0.0005769230998479231,0.002844827699250103,0.005750000244006501,0.0008152174236981522,0.0007352941468649999,0.0,0.030202249399899052,0.043955558828181654,0.021954546894201,0.028083335336608253,0.04458333676060017,0.06209677890423797,0.047447372031839054,0.007625000318512251,0.04173214587249933,0.003566666816671667,0.0038125001592561256,0.0031666667942982754,0.002632530226585313,0.0,0.003833333496004334,0.002676470698240883,0.003033333458006334,0.0029516130265208715,0.005428571653153144,0.022944445928765777,0.000833333366447,0.0030500001274049006,0.0270961557443325,0.0237333349883556,0.0580000042915344,0.0,0.0,0.026125001798694498,0.0038125001592561256,0.0,0.0030000001192092
2023-01-03 12:00:00,0.0059894598899660895,0.009065096489480107,0.010143842631448782,0.0,0.0,0.0,0.00016304348473965218,0.011120371141091543,0.007758152724304451,0.02223504434387457,0.01587350234362502,0.012634616309347115,0.007370690188916656,0.0,0.004728261189049392,0.004264706170515138,0.0,0.0017584270870920115,0.0034777780166930896,0.0,0.0,0.0,0.013951613898238738,0.007842105813324474,0.0,0.016758929755139644,0.0,0.0,0.004094203191714912,0.005012048548648554,0.0,0.0,0.0,0.0,0.0,0.0,0.0008333333664471112,0.0,0.0,0.0032403848062340767,0.0028083334987362,0.0236500016879291,0.0,0.0,0.0,0.0,0.0,0.0003750000149012
2023-01-04 12:00:00,0.015401892806025799,0.011340522550490797,0.012591606187782562,0.0,0.0,0.0,0.0,0.0014691358823099012,0.001764945764317299,0.014570513883462357,0.008836331572919675,0.0030961540133620383,0.0019827587208871037,0.0,0.0005000000212179565,0.00045098041129462745,0.0,0.001075842768330584,0.0021277779195871555,0.0,0.0,0.0,0.02858064726235406,0.0010131579382638947,0.0,0.0028750001718955004,0.0,0.0,0.0015543479121465508,0.0014759036936763494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006173077379711577,0.005350000395750034,0.0053750003222375,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05 12:00:00,0.046715137440509896,0.03899414484122325,0.043078433715124306,0.007107143423387001,0.006931818683039182,0.0016428572125732858,0.0333478285161696,0.03528086677837514,0.02223097986754274,0.029747865314030224,0.02609892269904665,0.013653847138182539,0.011698276575269447,0.00381250015925625,0.0012445652897915217,0.00112254908491,0.0030500002205372002,0.003823033952562348,0.0027277779454986223,0.004147727508098,0.016364584482895916,0.027958335354924164,0.027596776193428447,0.05039474054386733,0.000937500037253,0.03149107376313103,0.0022833334592482,0.000937500037253,0.03356159624198207,0.028500001731676494,0.009062500554137,0.0015833333988364165,0.0036029413835528823,0.0028000001485149334,0.002959677589035806,0.0,0.011055556384639556,0.006361111584637,0.0084000006318094,0.011028846904921962,0.009558333984265699,0.036650002747774205,0.0,0.0008846154221548461,0.006666667060926667,0.000937500037253,0.010500000673346251,0.0
2023-01-06 12:00:00,0.036305407374543554,0.05788398862241636,0.06049234380927876,0.08610714652708615,0.011965909782289182,0.03189285924392086,0.025375001527288134,0.0522098791653314,0.053025817969287604,0.15766614015636027,0.11130546115347739,0.09118750533805443,0.07643535007433638,0.046250001993030254,0.025043479480740212,0.027490197543931394,0.016787500865757497,0.04496489001668241,0.07926389305438437,0.015613637314262819,0.020276042623057374,0.013979167677462165,0.13456855449945693,0.04066447531314284,0.02243750164052475,0.07276339669312752,0.065750003233552,0.04126562734018075,0.07790580108437846,0.07715211245399642,0.0312500016298145,0.04848958549943441,0.039617648663218416,0.033075001571948336,0.053294357385546484,0.010089286436726002,0.0443055588338109,0.08520833651224789,0.0101125005399809,0.06829807963759565,0.07025416939674568,0.08127500489354131,0.003166666836478,0.02847115579061215,0.006218750437256,0.04126562734018075,0.056046877056360245,0.017162501066923196
2023-01-07 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-08 12:00:00,0.05790270604293894,0.052737223152547315,0.051238054200189696,0.058321431279182566,0.06800000335682527,0.09971428981849115,0.0,0.0,0.00406521769068407,0.11618697076526462,0.06669005085055313,0.052519233163016314,0.013422414756797485,0.014312501065433251,0.015016305270483303,0.024539216814160922,0.0721250034868717,0.10266573446687688,0.1094555599821938,0.005897727710279545,0.0022291668186274582,0.0,0.0675564550103679,0.0,0.016187501139938748,0.0,0.05241666908065487,0.045781251508742626,0.015916667757150945,0.027018073531069702,0.13403125293552876,0.04356250166893009,0.08795588463544848,0.07655000239610675,0.07828226072653653,0.04250000204358771,0.0,0.05805555813842356,0.0591750017832965,0.04004807927860654,0.042975002527236836,0.0,0.019083334753910667,0.0757115414509406,0.0012708334252238334,0.045781251508742626,0.1545312544330955,0.0
2023-01-09 12:00:00,0.13656270958080485,0.20702989551492126,0.20691131512627609,0.1692142954894474,0.05636363916776399,0.16839286578553087,0.031755436616747394,0.02595370529610437,0.03910054573181859,0.8525123257970071,0.4949406705644848,0.13665385200427124,0.04221982989010637,0.29134377092123026,0.051453807138149545,0.06600490565795232,0.097450003027916,0.45485535891873113,0.4316611352894042,0.018289773978970317,0.022875001110757503,0.023208334421118165,0.2980443674229806,0.018190790752046892,0.34665627032518376,0.026089287096900674,0.2741500159104665,0.3514375202357769,0.06984782976813728,0.08789157061220473,0.46395314484834665,0.32679168631633126,0.40166913937119875,0.41339168945948285,0.3357580823283042,0.4411607342106956,0.02395833490623367,0.16827778683768377,0.0410125020891429,0.18765385520572847,0.1953166764229536,0.033212501555681194,0.09250000491738332,0.15229808539152154,0.019697917935749,0.3514375202357769,0.39100002124905586,0.013537500775419301
2023-01-10 12:00:00,0.09144973479916113,0.16390043469413687,0.14554718916199408,0.1482142923133714,0.27118183130567736,0.190642869898251,0.13269565967114058,0.1548642051624662,0.17134511762339127,0.35489745399890804,0.27257915066300537,0.1305576978394618,0.12996552576278814,0.101125007495284,0.5989022031426431,0.5530392425317391,0.2853000178933145,0.2700112496366662,0.16680000838306222,0.16925000805746424,0.15162500739097592,0.12075000753005316,0.2357903353629574,0.23731580102129973,0.095375007018447,0.130821434514863,0.0986666734019916,0.10681250784546138,0.13554348580647202,0.13565663364996386,0.20312501117587073,0.10175000752011935,0.13014706706299506,0.1292000085115433,0.11690323343200071,0.10357143623488287,0.1551666756471,0.14750000586112344,0.33040001839399336,0.15167308340852076,0.14468333994348845,0.1160500079393385,0.7578333765268327,0.41896156164316023,0.14941667268673564,0.10681250784546138,0.191687511280179,0.4394500270485878
